ID,City_Code,Region_Code,Accomodation_Type,Reco_Insurance_Type,Lower_Age,Is_Spouse,Health Indicator,Holding_Policy_Duration,Holding_Policy_Type,Reco_Policy_Cat,Reco_Policy_Premium,Response
48123,10,765,0,0,50,0,1,2,3.0,18,9.705402400562695,0
48124,15,4301,1,0,36,0,1,1,2.0,17,9.454227284428292,1
48125,6,167,0,0,66,0,1,1,3.0,15,9.812358619125026,0
48126,1,704,1,1,25,1,3,2,1.0,12,9.633723980586693,0
48127,12,104,1,0,35,0,2,1,1.0,12,9.181529290122063,0
48128,4,845,1,0,58,0,3,3,4.0,18,9.74425732696557,0
48129,3,1246,1,0,29,0,0,4,1.0,10,8.660080678964786,0
48130,12,104,0,0,40,0,0,2,1.0,22,9.627734050949622,0
48131,9,540,0,0,75,0,1,15,4.0,17,10.099054336080103,0
48132,2,290,1,0,58,0,1,4,3.0,22,9.41897923708751,0
48133,7,898,0,0,44,0,1,2,3.0,21,9.17118365677499,0
48134,9,2782,1,1,38,1,2,3,3.0,4,9.904926516730383,0
48135,1,2506,1,0,48,0,5,5,3.0,20,9.337677620437377,0
48136,27,2066,1,0,20,0,2,1,1.0,15,8.738735461363474,1
48137,2,17,0,0,54,0,3,6,3.0,22,9.339261152043022,1
48138,2,233,1,1,31,1,0,3,1.0,22,9.625254034903959,0
48139,3,42,0,0,22,0,0,2,3.0,21,8.969541885423252,0
48140,29,1695,0,1,50,1,8,1,3.0,10,10.118340834332567,0
48141,21,4318,1,0,21,0,3,1,2.0,15,8.540909718033554,0
48142,17,529,1,0,19,0,2,1,2.0,12,9.138844370271112,0
48143,21,3509,0,0,50,0,1,15,3.0,14,9.559869847754044,0
48144,2,419,0,0,71,0,0,14,4.0,17,10.09377727897926,0
48145,14,3407,1,0,56,0,1,7,1.0,19,9.653358136136932,0
48146,10,1074,1,0,29,0,2,9,3.0,14,8.694502206386648,1
48147,1,303,0,1,58,1,0,6,1.0,19,10.273118207635076,0
48148,10,45,1,0,44,0,2,2,2.0,17,9.347664562839402,1
48149,12,330,0,0,41,0,4,4,1.0,16,9.191565216649849,0
48150,2,4309,1,0,35,0,0,8,3.0,19,9.480367509189243,0
48151,7,2961,0,0,73,0,0,1,3.0,14,9.566194979531012,0
48152,2,860,0,0,57,0,2,10,2.0,21,9.514289416891836,0
48153,6,1295,1,0,55,0,0,15,2.0,20,9.662689065983198,0
48154,12,1601,1,0,24,0,1,4,2.0,20,8.824677891164198,1
48155,10,1811,0,1,46,0,3,15,3.0,18,9.825958350026891,1
48156,24,3814,1,0,41,0,1,6,1.0,19,9.128262260940575,1
48157,14,234,1,0,48,0,2,4,1.0,2,9.385972940619341,0
48158,6,2990,1,1,51,1,0,1,1.0,22,10.235951767759802,1
48159,1,1555,0,0,74,0,3,8,3.0,8,9.898675995538905,1
48160,1,369,1,0,27,0,1,1,4.0,22,8.536211197252,1
48161,2,252,0,0,73,0,0,15,4.0,17,9.983130180188324,1
48162,17,3259,1,0,23,0,0,1,2.0,1,9.151014905891367,0
48163,11,433,0,0,64,0,2,5,3.0,20,9.814656338829513,0
48164,2,2512,1,0,34,0,4,1,1.0,16,8.903815211722922,0
48165,29,3150,1,1,29,1,1,4,1.0,17,9.579860462643596,1
48166,1,284,0,0,33,0,3,10,1.0,19,9.161150127785412,0
48167,2,23,1,0,75,0,0,3,3.0,12,9.848503244203368,0
48168,2,1892,0,0,75,0,0,1,4.0,11,9.825309771472105,0
48169,4,3912,1,0,23,0,1,2,3.0,6,9.240287448344136,0
48170,3,1017,0,1,61,1,2,10,3.0,7,10.04331905770913,0
48171,16,2554,0,0,23,0,3,2,3.0,20,8.525161361065415,0
48172,4,1051,1,0,32,0,0,5,3.0,18,9.457200449907708,0
48173,1,340,0,1,27,1,0,4,3.0,19,9.275003885301905,0
48174,8,3921,0,0,24,0,0,2,2.0,20,8.605936401250625,0
48175,20,1119,1,1,47,0,2,2,3.0,22,10.298983129606802,0
48176,11,359,0,0,75,0,0,2,3.0,19,9.86889610776651,0
48177,1,1763,1,0,27,0,1,4,3.0,22,9.437157168656688,0
48178,2,3190,0,0,58,0,0,2,4.0,11,9.601976972147813,0
48179,21,4956,1,0,39,0,0,4,2.0,13,9.552510629712033,0
48180,9,10,1,0,34,0,0,5,3.0,4,9.192583650386924,0
48181,2,4202,0,1,44,1,4,2,3.0,22,9.999297607382104,0
48182,1,216,1,1,24,1,1,1,3.0,22,8.92319149068606,0
48183,4,953,0,0,49,0,0,1,2.0,10,9.38429367909962,0
48184,1,5,0,1,36,1,5,12,3.0,22,9.568084743872936,0
48185,3,2193,0,1,56,1,1,6,4.0,17,9.929155299284705,1
48186,9,157,1,0,22,0,0,1,4.0,4,9.232493176617316,0
48187,7,2908,0,0,19,0,1,1,1.0,16,9.223848722000975,0
48188,3,3064,1,0,25,0,0,2,3.0,22,9.068776807654396,0
48189,14,2720,0,0,60,0,0,15,3.0,14,9.574983485564092,0
48190,4,2695,0,0,49,0,0,9,3.0,14,9.53097354456765,0
48191,15,1928,0,0,21,0,0,1,1.0,22,9.048762176320128,0
48192,10,1185,1,0,41,0,3,6,3.0,12,8.94715577112479,1
48193,11,53,0,0,25,0,0,1,3.0,18,9.1986725671085,0
48194,2,1263,0,0,32,0,3,3,4.0,11,9.339612707680322,0
48195,6,1086,1,0,22,0,0,1,1.0,22,8.58223158759546,1
48196,13,176,1,0,30,0,0,6,1.0,6,8.922658299524402,0
48197,2,1107,0,0,57,0,4,1,4.0,22,9.710145492458707,0
48198,19,334,0,0,35,0,8,1,1.0,1,9.268797941547751,0
48199,4,2893,0,0,64,0,0,2,3.0,1,9.795456808322422,0
48200,3,4663,0,1,37,1,3,8,3.0,18,9.688312170871095,1
48201,12,2676,0,0,19,0,0,1,1.0,16,9.366489054466115,0
48202,2,3771,0,0,58,0,1,5,3.0,18,9.423837546238587,1
48203,34,67,0,1,26,1,2,15,3.0,6,10.237456658939223,0
48204,13,2883,1,0,33,0,5,1,1.0,2,9.174505918966966,0
48205,23,366,1,0,54,0,0,2,2.0,20,9.285633356011614,0
48206,21,4513,0,1,69,1,2,2,1.0,13,10.297689468365581,0
48207,1,704,1,0,75,0,0,1,1.0,18,9.86308213790109,0
48208,29,112,1,0,52,0,1,2,3.0,18,9.650013651414085,0
48209,9,20,0,0,55,0,0,12,3.0,18,9.741203889478681,0
48210,16,329,1,0,21,0,3,1,2.0,15,8.156510226079966,0
48211,1,604,0,0,64,0,0,9,2.0,13,9.814656338829513,0
48212,9,2060,1,0,45,0,2,13,2.0,2,9.10764297373784,0
48213,17,4741,0,1,67,1,0,15,3.0,19,10.104827115165845,0
48214,1,3579,1,1,33,1,0,4,3.0,22,9.565143565282119,0
48215,2,23,0,0,38,0,0,15,3.0,3,9.640693195592126,0
48216,1,508,1,0,29,0,0,4,3.0,21,8.834919385216395,0
48217,2,3296,0,0,40,0,0,10,3.0,22,9.102309627762478,1
48218,8,487,0,0,54,0,2,1,2.0,20,9.757073534080591,0
48219,20,874,0,0,53,0,0,2,3.0,15,9.358243001899679,0
48220,4,1038,1,1,21,0,2,3,3.0,18,8.993675786759683,0
48221,1,62,0,0,75,0,0,15,3.0,20,9.981559087956283,0
48222,23,366,1,1,31,1,1,1,2.0,17,9.845328638362595,1
48223,2,1565,0,0,75,0,4,14,4.0,17,10.080293928641973,1
48224,30,394,1,0,28,0,0,2,3.0,18,9.249561085129464,0
48225,12,5820,0,1,61,1,3,15,4.0,1,10.233539221354418,0
48226,7,3166,0,1,71,1,3,13,3.0,22,10.15766454643051,1
48227,3,1346,0,0,29,0,0,3,3.0,18,9.169518377455928,0
48228,6,1595,0,0,54,0,5,7,2.0,14,9.454070556898781,1
48229,9,157,0,0,28,0,0,2,4.0,17,8.521981708148035,0
48230,13,946,0,1,28,1,2,13,4.0,10,9.781997654948418,0
48231,4,1038,1,0,19,0,2,1,3.0,14,7.8336002236611035,0
48232,15,1459,0,0,58,0,0,1,3.0,20,9.662689065983198,0
48233,1,63,1,0,41,0,3,6,1.0,16,9.64782080951636,0
48234,10,1456,0,1,37,1,1,7,3.0,18,9.714020527581303,0
48235,5,3942,1,0,28,0,0,2,3.0,21,9.175748927206564,0
48236,4,481,1,0,22,0,1,2,2.0,16,8.319717386850606,1
48237,16,1056,1,1,33,1,0,2,1.0,20,9.88113968887222,1
48238,2,849,0,0,29,0,2,3,3.0,11,9.25874951118387,0
48239,8,2007,1,0,33,0,3,6,3.0,18,8.776475789346321,0
48240,2,2669,1,0,28,0,1,4,3.0,11,9.370416319822818,0
48241,1,354,0,1,63,1,7,5,4.0,7,10.335996977354283,1
48242,1,2408,0,0,62,0,1,10,2.0,20,9.594786112860271,1
48243,1,4110,0,0,44,0,1,5,1.0,19,9.619000370980867,1
48244,15,1658,1,0,27,0,2,1,1.0,15,9.143345503151904,1
48245,3,797,0,0,61,0,0,14,2.0,21,9.789758787207784,1
48246,6,844,1,0,21,0,2,1,3.0,21,8.946374826141717,0
48247,2,903,0,0,75,0,3,2,3.0,11,9.958543758284206,0
48248,17,2126,0,0,42,0,2,1,1.0,16,9.47424191576256,1
48249,2,1299,1,0,23,0,0,2,3.0,22,9.403272107882152,0
48250,10,4848,1,0,46,0,0,8,4.0,3,9.56493314971059,0
48251,1,5,0,0,75,0,3,2,3.0,5,9.975994243322877,1
48252,25,478,1,0,21,0,0,1,1.0,15,8.898365606955357,0
48253,9,540,0,0,30,0,0,1,1.0,17,9.284334051884509,0
48254,2,4868,1,0,28,0,3,3,3.0,18,9.266342562091468,0
48255,1,578,0,0,49,0,3,15,1.0,18,9.21512888870798,0
48256,2,1717,0,0,42,0,0,1,1.0,18,9.354613861132608,0
48257,4,1172,0,0,58,0,0,15,3.0,18,9.793114495054757,1
48258,1,578,0,0,58,0,1,15,1.0,19,9.452501929126154,0
48259,10,3308,1,0,21,0,1,1,1.0,16,8.384804003370492,0
48260,1,2153,0,0,63,0,3,15,3.0,18,9.740733301234702,0
48261,24,4378,0,0,53,0,0,15,1.0,2,9.700391696525696,0
48262,1,2153,0,0,56,0,0,9,3.0,19,9.479603858903946,0
48263,24,3998,0,1,31,1,1,2,2.0,17,9.602922854253334,1
48264,6,143,1,0,23,0,2,1,1.0,20,8.969541885423252,0
48265,2,1617,0,0,22,0,3,2,4.0,22,9.346268889200427,0
48266,8,781,1,0,24,0,0,2,1.0,21,9.031692060548524,0
48267,12,152,1,0,37,0,0,1,2.0,17,9.573593631275038,0
48268,2,233,1,0,26,0,0,2,4.0,22,8.919453168575453,0
48269,3,372,0,0,75,0,0,2,1.0,21,9.871996885444757,0
48270,2,2863,1,0,61,0,1,4,3.0,22,9.83037908071549,0
48271,6,536,1,0,23,0,2,1,1.0,22,9.224637676677007,0
48272,1,3287,0,0,59,0,0,1,1.0,15,9.624566985752919,1
48273,16,2271,0,0,73,0,3,3,3.0,21,9.930616219924381,1
48274,5,1435,0,0,46,0,4,15,3.0,18,9.483416292038601,0
48275,4,7,0,0,34,0,0,1,1.0,2,8.706159290928861,0
48276,1,210,0,0,52,0,1,5,3.0,21,9.362718052397065,0
48277,3,3147,1,0,25,0,2,2,1.0,18,9.015784277513886,0
48278,13,2621,1,0,24,0,2,4,1.0,6,8.447628728030327,0
48279,6,3170,1,0,29,0,3,5,4.0,22,9.105202053852878,1
48280,2,3577,0,0,67,0,1,15,3.0,18,9.809176873064887,0
48281,5,280,1,0,63,0,1,5,1.0,19,9.974877548622802,0
48282,22,695,1,0,27,0,0,2,3.0,18,9.290629203204986,0
48283,9,1376,0,0,44,0,2,6,3.0,9,9.497922439427631,1
48284,1,3007,0,0,52,0,1,12,3.0,22,9.758692967632895,0
48285,18,3044,0,1,36,1,2,3,1.0,15,9.674325928896355,1
48286,1,38,1,1,55,1,2,2,3.0,19,10.252678561565116,1
48287,1,134,0,1,56,1,0,6,3.0,17,10.134599273499514,0
48288,4,431,1,0,35,0,0,3,1.0,1,8.87514731685335,0
48289,2,1155,0,0,48,0,1,15,4.0,22,9.535173710058757,1
48290,3,56,1,0,68,0,0,5,1.0,19,9.813453429832148,0
48291,9,518,0,0,41,0,1,3,3.0,6,9.659630959624376,0
48292,16,395,1,0,29,0,1,2,3.0,18,9.213535262872702,0
48293,19,909,1,0,39,0,0,7,1.0,1,8.853093836138493,0
48294,3,3970,0,1,25,1,0,2,3.0,21,10.136264552818576,0
48295,6,1295,1,0,42,0,1,1,2.0,18,9.138844370271112,0
48296,17,5821,0,0,39,0,3,1,2.0,1,9.402777262511231,0
48297,4,1081,1,0,22,0,2,1,2.0,21,9.226213721132472,0
48298,2,3004,0,0,69,0,2,5,3.0,3,9.612600349135398,0
48299,17,818,1,0,26,0,0,3,1.0,16,8.51398806046729,0
48300,23,375,0,1,54,1,1,8,2.0,13,10.223830407227457,0
48301,2,2239,1,0,69,0,0,15,3.0,21,9.703083488191409,0
48302,1,790,0,0,66,0,1,9,3.0,19,9.615938804529582,0
48303,17,1862,0,0,21,0,2,1,1.0,2,8.211754397375197,1
48304,16,1461,1,0,20,0,2,1,2.0,1,9.10764297373784,0
48305,1,1368,1,0,30,0,2,6,3.0,18,8.966994113344454,0
48306,27,3852,0,0,59,0,0,15,2.0,15,9.408535277926427,0
48307,21,3768,1,0,23,0,0,3,1.0,13,8.829079952564836,0
48308,2,599,0,1,74,1,0,10,3.0,18,10.393293809078044,1
48309,6,1305,0,0,60,0,0,2,3.0,18,9.467769401256943,0
48310,15,251,0,0,28,0,2,2,1.0,22,8.745125259462244,1
48311,2,1082,0,1,46,0,2,3,3.0,3,10.021057232100386,0
48312,26,2156,1,0,26,0,1,1,1.0,2,9.071078304642676,0
48313,4,728,1,0,25,0,0,2,3.0,21,8.92903790648844,0
48314,2,438,1,0,60,0,0,4,3.0,3,9.936535406582328,1
48315,17,1013,1,0,22,0,1,1,1.0,12,8.823500727991183,0
48316,2,3368,0,0,55,0,2,15,3.0,3,9.474549088242322,0
48317,10,754,0,0,38,0,2,9,1.0,21,9.234056898593499,0
48318,4,186,1,0,63,0,2,1,1.0,7,9.776335766875645,0
48319,1,2579,0,0,75,0,0,15,4.0,22,9.870447698457928,0
48320,2,1073,1,1,20,1,2,1,3.0,15,9.161675199994901,1
48321,9,1037,0,1,69,1,3,7,3.0,21,10.215081445034222,1
48322,9,1912,0,1,28,1,3,7,2.0,6,9.625438929052585,0
48323,3,799,1,0,22,0,0,2,3.0,8,9.10364563330522,0
48324,7,1255,0,0,47,0,3,1,1.0,2,9.329011901693681,0
48325,2,2863,0,1,28,0,1,8,1.0,22,9.39924024413026,1
48326,5,2367,1,0,61,0,2,6,2.0,2,9.459229639708807,0
48327,35,4348,0,0,31,0,0,4,3.0,6,9.385972940619341,1
48328,12,2360,0,0,23,0,0,2,3.0,6,8.274866820685254,0
48329,6,1197,1,0,24,0,2,2,3.0,1,8.61794309451638,0
48330,16,850,0,0,65,0,0,2,2.0,21,9.870447698457928,1
48331,2,577,1,0,27,0,6,2,1.0,21,9.477921772720961,0
48332,6,4369,0,0,22,0,8,1,3.0,22,9.078407700715356,0
48333,4,545,1,0,21,0,0,1,3.0,22,9.091106284052485,0
48334,2,2613,1,0,27,0,0,3,4.0,17,8.57772369115627,0
48335,5,75,0,0,22,0,0,2,3.0,10,8.872066513408342,0
48336,8,781,0,1,49,1,3,9,4.0,21,10.040288594028274,0
48337,6,1991,1,0,34,0,2,3,1.0,15,9.27049429479593,0
48338,20,94,0,1,44,1,1,11,3.0,10,9.836043481039027,0
48339,2,21,1,0,61,0,1,6,3.0,21,9.931880627037346,0
48340,4,3027,0,0,62,0,3,15,4.0,5,9.506139412529912,0
48341,13,227,0,1,48,1,1,1,1.0,19,9.90909181925596,1
48342,9,358,1,0,24,0,1,2,3.0,18,8.80537513890967,0
48343,17,1339,0,0,68,0,1,3,3.0,12,9.548810611260068,0
48344,7,116,1,0,24,0,0,3,3.0,21,8.211754397375197,0
48345,9,2021,1,1,33,1,2,4,1.0,10,9.796458979777604,1
48346,11,750,0,0,27,0,0,1,2.0,22,9.187685681411377,0
48347,1,1526,1,0,23,0,2,2,1.0,13,8.59711281459211,0
48348,2,233,1,0,24,0,0,3,3.0,22,8.227909837597483,0
48349,1,217,0,1,55,1,3,15,3.0,18,10.318407819415048,1
48350,2,2859,0,1,35,1,1,7,3.0,3,9.790699521049506,0
48351,1,578,0,0,68,0,0,8,2.0,18,9.946355452763305,0
48352,1,2840,0,0,73,0,3,5,3.0,21,9.8513517981156,0
48353,5,4925,0,0,24,0,2,3,4.0,1,9.06230429314878,0
48354,2,2169,1,0,75,0,1,3,3.0,11,9.753826777981722,0
48355,3,679,0,0,32,0,0,1,3.0,9,9.200693994924377,0
48356,10,532,1,1,19,0,2,5,1.0,16,10.11924388541632,0
48357,2,14,0,1,42,1,1,2,4.0,22,9.725126143993812,1
48358,3,2864,1,0,59,0,2,2,1.0,2,9.879707023870724,1
48359,1,3366,1,0,23,0,1,3,1.0,19,9.03025631012242,0
48360,1,644,0,0,75,0,1,10,3.0,5,9.773151050808124,1
48361,15,1658,1,0,35,0,3,1,2.0,19,8.881836305004146,0
48362,1,1737,1,0,19,0,5,1,3.0,22,8.860782895806315,0
48363,20,874,0,1,30,1,0,3,3.0,22,9.168768096065223,1
48364,2,2802,1,0,23,0,3,2,4.0,22,8.36264243156764,0
48365,10,4380,1,1,23,1,2,1,2.0,18,9.254835611862735,0
48366,2,14,1,0,55,0,1,15,3.0,21,9.844268192876157,0
48367,5,5899,1,0,32,0,1,3,1.0,20,9.454227284428292,0
48368,2,3355,0,0,43,0,3,4,3.0,13,9.265775078864284,0
48369,5,1292,1,0,33,0,0,6,2.0,9,8.779557455883728,0
48370,33,912,1,0,39,0,2,5,1.0,2,9.313618721429684,0
48371,1,38,1,0,23,0,1,1,3.0,18,8.815815203906352,0
48372,4,266,1,0,65,0,1,15,3.0,18,9.92162212273161,0
48373,6,1514,0,0,59,0,0,15,2.0,7,9.379238908437996,0
48374,6,667,1,0,22,0,1,1,1.0,12,8.218247926685745,1
48375,3,2900,0,0,52,0,0,15,4.0,22,9.504501410525673,1
48376,1,670,0,0,75,0,1,15,3.0,18,10.138401559449253,0
48377,1,285,0,0,56,0,3,1,3.0,18,9.549380736703105,1
48378,2,2197,0,0,44,0,1,1,4.0,18,9.295600215927006,1
48379,23,1166,0,1,55,1,4,8,3.0,21,9.734121706902389,0
48380,3,2352,0,0,54,0,0,2,1.0,2,9.83595789574253,0
48381,9,2892,1,0,43,0,0,4,4.0,22,9.080003870248179,1
48382,28,4729,1,0,43,0,1,15,3.0,18,9.06230429314878,0
48383,2,878,0,1,58,1,3,15,3.0,21,10.49762070249711,0
48384,1,700,0,1,68,1,1,2,3.0,12,10.205257424305527,0
48385,1,1763,0,0,64,0,2,5,3.0,18,9.931880627037346,0
48386,5,385,0,0,52,0,0,15,3.0,20,9.787403073515327,1
48387,19,1652,0,0,42,0,3,4,1.0,1,9.1874810778301,0
48388,17,4820,1,0,64,0,0,2,1.0,1,9.7473014693468,0
48389,1,1085,0,0,30,0,0,6,1.0,19,9.10364563330522,0
48390,16,850,1,0,24,0,2,4,1.0,19,9.060679597421776,1
48391,28,4426,1,0,23,0,0,3,3.0,20,8.617581365447506,0
48392,3,2084,1,0,24,0,0,2,3.0,21,8.525161361065415,0
48393,2,4043,1,0,24,0,1,1,2.0,3,8.898365606955357,1
48394,1,697,1,0,19,0,2,1,1.0,16,9.044521887281242,0
48395,2,3095,1,1,36,1,3,7,3.0,13,10.09377727897926,1
48396,2,1285,0,0,59,0,2,15,3.0,3,9.323669057283185,0
48397,15,620,1,1,21,1,0,4,3.0,19,8.809982201236163,0
48398,3,41,1,0,26,0,0,5,3.0,18,9.246479418592056,0
48399,2,1490,0,0,52,0,1,14,3.0,11,9.7242412622591,1
48400,7,3520,0,1,34,1,1,1,1.0,19,10.198095585058642,0
48401,3,4854,0,0,26,0,2,3,4.0,17,9.270870871716214,0
48402,2,154,1,0,45,0,1,5,3.0,11,9.351839934249883,1
48403,18,3680,0,0,38,0,0,2,2.0,1,8.996899596123358,0
48404,17,219,0,1,36,1,0,4,1.0,2,9.541541598341459,0
48405,1,1437,0,1,56,1,0,3,2.0,19,10.096749049368418,0
48406,2,4300,0,0,64,0,4,2,3.0,11,9.854297308345357,1
48407,4,3382,0,0,53,0,2,15,3.0,5,9.586308009295324,1
48408,27,1533,0,0,32,0,1,10,3.0,10,8.881836305004146,0
48409,3,1027,1,0,20,0,1,1,3.0,18,8.820256365906321,0
48410,19,3992,0,0,24,0,0,1,1.0,20,8.960339366492091,1
48411,19,647,0,0,53,0,1,1,1.0,16,9.796792813865165,0
48412,18,1752,0,0,27,0,0,3,3.0,19,9.087946723762116,0
48413,2,2180,0,0,61,0,0,15,1.0,22,9.58932460283475,0
48414,2,445,0,0,67,0,1,2,3.0,21,9.96251089298559,0
48415,2,3062,0,1,40,1,1,2,4.0,22,9.615405400063008,0
48416,1,1920,0,1,66,1,3,5,3.0,5,10.437662447989599,0
48417,3,258,1,0,23,0,1,1,2.0,20,8.830543010616596,1
48418,2,3095,1,1,59,1,0,1,3.0,2,10.522126680921012,1
48419,1,26,0,0,46,0,1,3,1.0,20,9.514436985696058,0
48420,23,1180,0,0,69,0,1,15,3.0,17,9.605485747677493,0
48421,6,1572,1,0,45,0,1,15,2.0,17,9.390158798552019,1
48422,3,55,1,0,28,0,0,8,3.0,18,8.787525625532906,0
48423,8,4666,0,1,67,1,1,15,4.0,17,10.266406959172189,0
48424,5,1477,0,0,75,0,0,1,1.0,16,10.204258589529626,0
48425,1,4116,0,1,50,1,4,15,4.0,17,10.008351945145264,1
48426,1,1280,1,0,22,0,0,2,1.0,20,8.87626525995469,0
48427,2,1403,0,0,75,0,4,6,4.0,22,10.165544077348937,1
48428,4,3836,1,0,29,0,0,4,3.0,19,8.90815361332152,0
48429,8,3924,1,0,27,0,1,4,4.0,22,9.12674134809987,0
48430,1,670,0,0,52,0,4,15,3.0,14,9.757883578677337,0
48431,4,974,0,0,75,0,0,15,2.0,18,9.977945463454137,0
48432,2,1107,1,0,51,0,2,7,3.0,21,9.596826513486544,0
48433,9,3900,1,0,26,0,1,5,4.0,6,9.358070484000518,0
48434,7,1473,1,1,20,0,0,1,1.0,19,9.743882022025906,1
48435,1,8,0,0,63,0,0,9,1.0,5,9.957975737820197,0
48436,2,638,0,0,46,0,3,2,3.0,18,9.574983485564092,1
48437,2,1617,1,0,21,0,1,1,3.0,14,8.224699561967235,0
48438,17,2261,1,0,35,0,2,2,2.0,13,8.93247660846174,1
48439,10,1687,0,0,50,0,0,1,1.0,18,9.543951376316363,0
48440,12,104,1,0,43,0,0,4,3.0,19,9.33078652505205,0
48441,7,1899,0,0,50,0,3,1,2.0,22,9.555630757048277,1
48442,7,625,0,1,23,0,2,3,2.0,20,9.664214619292034,1
48443,4,37,1,0,26,0,0,3,1.0,7,8.614682812693495,0
48444,11,1447,0,0,54,0,0,1,1.0,12,9.402612259623305,0
48445,21,4359,0,0,69,0,1,4,4.0,22,9.772809228894012,1
48446,19,655,1,0,30,0,1,9,1.0,1,9.019179866515024,0
48447,2,2717,1,0,59,0,0,8,3.0,21,9.885832617297407,0
48448,1,1426,0,0,51,0,2,10,3.0,7,9.290629203204986,0
48449,2,3638,0,0,54,0,1,6,2.0,17,9.653358136136932,0
48450,23,1,1,0,20,0,1,1,3.0,18,8.605936401250625,0
48451,9,2918,0,0,69,0,0,14,3.0,4,9.864330837334935,0
48452,34,67,1,1,19,1,0,3,3.0,6,9.459198452570382,0
48453,16,1952,0,0,22,0,2,1,4.0,20,8.919453168575453,0
48454,2,4962,1,0,26,0,1,3,3.0,18,9.405084448768694,0
48455,3,2483,1,0,25,0,0,3,3.0,19,9.43284371840297,0
48456,13,4383,1,0,23,0,1,1,4.0,4,9.342070142654077,0
48457,2,849,0,0,49,0,3,1,3.0,11,9.382611592916636,0
48458,9,995,0,1,24,1,4,3,4.0,17,9.815311861632402,0
48459,3,2374,0,0,38,0,1,13,3.0,14,9.280612424961515,0
48460,5,2815,1,0,30,0,1,7,1.0,14,9.164505835632383,0
48461,2,133,1,0,25,0,0,1,3.0,18,9.224637676677007,0
48462,2,3640,0,0,63,0,2,3,3.0,22,9.738141099948136,0
48463,21,3509,0,0,38,0,0,15,1.0,20,9.282847062762931,1
48464,1,520,0,0,65,0,0,11,3.0,21,9.928277721343347,1
48465,1,275,1,0,56,0,1,14,2.0,20,9.584246011176582,0
48466,3,3171,0,0,60,0,5,15,3.0,18,9.459229639708807,0
48467,13,1606,1,1,59,1,1,3,2.0,4,9.892952250620745,0
48468,5,5171,0,0,54,0,3,4,3.0,1,9.638219074921247,0
48469,5,1070,1,0,29,0,3,3,3.0,22,8.961879012677683,0
48470,9,5024,0,0,37,0,0,3,3.0,9,9.320091235935301,0
48471,11,433,1,1,40,1,2,1,1.0,20,9.83274314801037,0
48472,18,2764,0,0,44,0,2,5,2.0,20,9.466531777336593,0
48473,4,3532,0,0,25,0,2,4,3.0,8,9.351839934249883,0
48474,25,1266,0,0,67,0,0,6,3.0,19,9.693506987748199,0
48475,23,1129,0,0,51,0,2,8,2.0,17,9.720765915720834,0
48476,3,2316,0,1,44,1,1,15,2.0,17,10.029238757841688,1
48477,20,680,0,0,54,0,0,2,3.0,17,9.378055776380775,0
48478,28,2453,0,1,25,1,1,3,3.0,21,9.523032079931992,0
48479,24,4118,0,0,69,0,3,1,3.0,19,10.057238152342046,0
48480,9,1261,1,0,22,0,2,1,4.0,17,8.778017809698136,0
48481,9,5796,0,0,61,0,5,15,3.0,6,9.633252393688068,0
48482,29,2254,1,0,21,0,2,1,2.0,6,8.935377071932177,0
48483,22,2354,0,0,71,0,2,3,3.0,21,9.916601191681512,0
48484,17,2261,1,0,43,0,0,3,1.0,2,9.523690191176541,1
48485,7,1726,0,1,35,1,0,2,3.0,14,9.82262450847869,0
48486,1,1605,1,0,23,0,0,2,3.0,21,8.913011922472597,0
48487,3,2797,0,1,35,1,3,4,3.0,1,9.41533624580901,0
48488,5,2475,1,0,51,0,0,1,1.0,1,9.775767810933758,0
48489,2,252,0,0,28,0,0,1,3.0,14,9.182763604205949,0
48490,8,1756,0,1,43,1,3,1,4.0,22,9.957066233437358,0
48491,7,116,0,0,67,0,0,3,1.0,19,9.65194452670022,0
48492,1,2950,0,0,62,0,1,6,3.0,5,9.738023112808596,0
48493,2,2189,0,0,61,0,1,15,3.0,18,9.817929664174482,1
48494,5,1117,1,0,30,0,0,1,3.0,21,9.351839934249883,1
48495,1,1025,0,0,75,0,5,15,1.0,22,9.899479531138589,0
48496,4,4095,1,0,26,0,1,4,3.0,21,8.983188799264434,0
48497,3,1208,0,0,75,0,0,3,3.0,2,10.0848920222676,0
48498,4,3712,0,0,45,0,1,4,3.0,21,9.200693994924377,0
48499,1,606,0,0,65,0,2,7,3.0,5,9.537627699020323,1
48500,4,968,1,0,59,0,5,2,1.0,10,9.801454826970977,0
48501,19,647,0,0,26,0,0,1,1.0,16,9.16701524723781,0
48502,3,1217,1,0,33,0,1,1,3.0,14,9.049232211581426,0
48503,8,1756,1,0,53,0,2,9,3.0,16,9.537627699020323,0
48504,14,3522,1,0,55,0,3,1,3.0,18,9.915910072534686,0
48505,27,3487,0,0,24,0,2,1,3.0,14,8.655214489313613,1
48506,1,303,0,0,41,0,0,6,2.0,19,9.601300793881466,0
48507,10,1077,0,1,20,1,0,3,1.0,2,9.855976569865076,0
48508,1,1802,0,1,66,1,0,3,3.0,19,10.53073528631916,0
48509,4,1265,0,0,50,0,2,1,1.0,16,9.824444345195674,0
48510,3,2837,0,1,62,0,0,13,1.0,16,10.239388197258384,1
48511,23,5172,1,0,33,0,0,1,2.0,13,9.346617990268731,1
48512,4,431,0,0,48,0,1,1,3.0,12,9.498372383192251,0
